02/02/2016 14:06:44
LT: 4.53

0.3000	     0	0.3000	     0
0.3017	     2	0.3017	     0
0.3033	     1	0.3033	     0
0.3050	     3	0.3050	     0
0.3066	     3	0.3066	     0
0.3083	     1	0.3083	     0
0.3100	     0	0.3100	     0
0.3116	     4	0.3116	     0
0.3133	     3	0.3133	     0
0.3149	     4	0.3149	     0
0.3166	     0	0.3166	     0
0.3183	     2	0.3183	     0
0.3199	     2	0.3199	     0
0.3216	     0	0.3216	     0
0.3232	     6	0.3232	     0
0.3249	     3	0.3249	     0
0.3266	     0	0.3266	     0
0.3282	     4	0.3282	     0
0.3299	     4	0.3299	     0
0.3315	     2	0.3315	     0
0.3332	     1	0.3332	     0
0.3349	     3	0.3349	     0
0.3365	     2	0.3365	     0
0.3382	     1	0.3382	     0
0.3398	     0	0.3398	     0
0.3415	     3	0.3415	     0
0.3432	     2	0.3432	     0
0.3448	     1	0.3448	     0
0.3465	     0	0.3465	     0
0.3481	     3	0.3481	     0
0.3498	     1	0.3498	     0
0.3515	     0	0.3515	     0
0.3531	     1	0.3531	     0
0.3548	     1	0.3548	     0
0.3564	     2	0.3564	     0
0.3581	     3	0.3581	     0
0.3598	     3	0.3598	     0
0.3614	     1	0.3614	     0
0.3631	     1	0.3631	     0
0.3647	     4	0.3647	     0
0.3664	     0	0.3664	     0
0.3681	     2	0.3681	     0
0.3697	     3	0.3697	     0
0.3714	     4	0.3714	     0
0.3730	     2	0.3730	     0
0.3747	     6	0.3747	     0
0.3764	     5	0.3764	     0
0.3780	     5	0.3780	     0
0.3797	     2	0.3797	     0
0.3813	     2	0.3813	     0
0.3830	     1	0.3830	     0
0.3847	     4	0.3847	     0
0.3863	     3	0.3863	     0
0.3880	     1	0.3880	     0
0.3896	     1	0.3896	     0
0.3913	     2	0.3913	     0
0.3930	     2	0.3930	     0
0.3946	     4	0.3946	     0
0.3963	     0	0.3963	     0
0.3979	     4	0.3979	     0
0.3996	     2	0.3996	     0
0.4013	     3	0.4013	     0
0.4029	     0	0.4029	     0
0.4046	     6	0.4046	     0
0.4063	     1	0.4063	     0
0.4079	     4	0.4079	     0
0.4096	     0	0.4096	     0
0.4112	     3	0.4112	     0
0.4129	     2	0.4129	     0
0.4146	     2	0.4146	     0
0.4162	     2	0.4162	     0
0.4179	     2	0.4179	     0
0.4195	     3	0.4195	     0
0.4212	     2	0.4212	     0
0.4229	     1	0.4229	     0
0.4245	     1	0.4245	     0
0.4262	     0	0.4262	     0
0.4278	     2	0.4278	     0
0.4295	     1	0.4295	     0
0.4312	     4	0.4312	     0
0.4328	     5	0.4328	     0
0.4345	     1	0.4345	     0
0.4361	     4	0.4361	     0
0.4378	     3	0.4378	     0
0.4395	     3	0.4395	     0
0.4411	     3	0.4411	     0
0.4428	     3	0.4428	     0
0.4444	     3	0.4444	     0
0.4461	     8	0.4461	     0
0.4478	     3	0.4478	     0
0.4494	     7	0.4494	     0
0.4511	     3	0.4511	     0
0.4527	     2	0.4527	     0
0.4544	     2	0.4544	     0
0.4561	     8	0.4561	     0
0.4577	     1	0.4577	     0
0.4594	     5	0.4594	     0
0.4610	     5	0.4610	     0
0.4627	     7	0.4627	     0
0.4644	     4	0.4644	     0
0.4660	     3	0.4660	     0
0.4677	     2	0.4677	     0
0.4693	     4	0.4693	     0
0.4710	     0	0.4710	     0
0.4727	     7	0.4727	     0
0.4743	     2	0.4743	     0
0.4760	     5	0.4760	     0
0.4776	     3	0.4776	     0
0.4793	     1	0.4793	     0
0.4810	     5	0.4810	     0
0.4826	     6	0.4826	     0
0.4843	     2	0.4843	     0
0.4859	     4	0.4859	     0
0.4876	     3	0.4876	     0
0.4893	     3	0.4893	     0
0.4909	     5	0.4909	     0
0.4926	     4	0.4926	     0
0.4942	     3	0.4942	     0
0.4959	     6	0.4959	     0
0.4976	     6	0.4976	     0
0.4992	     7	0.4992	     0
0.5009	     3	0.5009	     0
0.5025	     1	0.5025	     0
0.5042	     2	0.5042	     0
0.5059	     1	0.5059	     0
0.5075	     3	0.5075	     0
0.5092	     3	0.5092	     0
0.5108	     2	0.5108	     0
0.5125	     2	0.5125	     0
0.5142	     5	0.5142	     0
0.5158	     2	0.5158	     0
0.5175	     3	0.5175	     0
0.5191	     4	0.5191	     0
0.5208	     3	0.5208	     0
0.5225	     5	0.5225	     0
0.5241	     5	0.5241	     0
0.5258	     6	0.5258	     0
0.5274	     3	0.5274	     0
0.5291	     3	0.5291	     0
0.5308	     2	0.5308	     0
0.5324	     5	0.5324	     0
0.5341	     6	0.5341	     0
0.5357	     4	0.5357	     0
0.5374	     2	0.5374	     0
0.5391	     0	0.5391	     0
0.5407	     1	0.5407	     0
0.5424	     1	0.5424	     0
0.5440	     6	0.5440	     0
0.5457	     2	0.5457	     0
0.5474	     2	0.5474	     0
0.5490	     4	0.5490	     0
0.5507	     2	0.5507	     0
0.5523	     0	0.5523	     0
0.5540	     2	0.5540	     0
0.5557	     3	0.5557	     0
0.5573	     3	0.5573	     0
0.5590	     3	0.5590	     0
0.5606	     2	0.5606	     0
0.5623	     3	0.5623	     0
0.5640	     3	0.5640	     0
0.5656	     1	0.5656	     0
0.5673	     1	0.5673	     0
0.5689	     1	0.5689	     0
0.5706	     9	0.5706	     0
0.5723	     2	0.5723	     0
0.5739	     3	0.5739	     0
0.5756	     2	0.5756	     0
0.5772	     1	0.5772	     0
0.5789	     2	0.5789	     0
0.5806	     3	0.5806	     0
0.5822	     2	0.5822	     0
0.5839	     1	0.5839	     0
0.5855	     5	0.5855	     0
0.5872	     5	0.5872	     0
0.5889	     1	0.5889	     0
0.5905	     6	0.5905	     0
0.5922	     4	0.5922	     0
0.5938	     5	0.5938	     0
0.5955	     4	0.5955	     0
0.5972	     2	0.5972	     0
0.5988	     5	0.5988	     0
0.6005	     1	0.6005	     0
0.6021	     3	0.6021	     0
0.6038	     7	0.6038	     0
0.6055	     3	0.6055	     0
0.6071	     3	0.6071	     0
0.6088	     5	0.6088	     0
0.6104	     6	0.6104	     0
0.6121	     3	0.6121	     0
0.6138	     3	0.6138	     0
0.6154	     1	0.6154	     0
0.6171	     3	0.6171	     0
0.6187	     2	0.6187	     0
0.6204	     2	0.6204	     0
0.6221	     1	0.6221	     0
0.6237	     4	0.6237	     0
0.6254	     2	0.6254	     0
0.6271	     2	0.6271	     0
0.6287	     1	0.6287	     0
0.6304	     2	0.6304	     0
0.6320	     3	0.6320	     0
0.6337	     1	0.6337	     0
0.6354	     4	0.6354	     0
0.6370	     3	0.6370	     0
0.6387	     0	0.6387	     0
0.6403	     5	0.6403	     0
0.6420	    10	0.6420	     0
0.6437	     2	0.6437	     0
0.6453	     0	0.6453	     0
0.6470	     4	0.6470	     0
0.6486	     5	0.6486	     0
0.6503	     0	0.6503	     0
0.6520	     2	0.6520	     0
0.6536	     5	0.6536	     0
0.6553	     6	0.6553	     0
0.6569	     5	0.6569	     0
0.6586	     2	0.6586	     0
0.6603	     4	0.6603	     0
0.6619	     4	0.6619	     0
0.6636	     1	0.6636	     0
0.6652	     3	0.6652	     0
0.6669	     4	0.6669	     0
0.6686	     4	0.6686	     0
0.6702	     3	0.6702	     0
0.6719	     3	0.6719	     0
0.6735	     0	0.6735	     0
0.6752	     5	0.6752	     0
0.6769	     3	0.6769	     0
0.6785	     3	0.6785	     0
0.6802	     2	0.6802	     0
0.6818	     5	0.6818	     0
0.6835	     6	0.6835	     0
0.6852	     2	0.6852	     0
0.6868	     5	0.6868	     0
0.6885	     0	0.6885	     0
0.6901	     5	0.6901	     0
0.6918	     3	0.6918	     0
0.6935	     4	0.6935	     0
0.6951	     2	0.6951	     0
0.6968	     2	0.6968	     0
0.6984	     2	0.6984	     0
0.7001	     2	0.7001	     0
0.7018	     3	0.7018	     0
0.7034	     2	0.7034	     0
0.7051	     2	0.7051	     0
0.7067	     1	0.7067	     0
0.7084	     4	0.7084	     0
0.7101	     4	0.7101	     0
0.7117	     5	0.7117	     0
0.7134	     2	0.7134	     0
0.7150	     2	0.7150	     0
0.7167	     2	0.7167	     0
0.7184	     2	0.7184	     0
0.7200	     2	0.7200	     0
0.7217	     2	0.7217	     0
0.7233	     3	0.7233	     0
0.7250	     3	0.7250	     0
0.7267	     2	0.7267	     0
0.7283	     4	0.7283	     0
0.7300	     6	0.7300	     0
0.7316	     6	0.7316	     0
0.7333	     4	0.7333	     0
0.7350	     3	0.7350	     1
0.7366	     3	0.7366	     0
0.7383	     3	0.7383	     0
0.7399	     2	0.7399	     0
0.7416	     1	0.7416	     0
0.7433	     1	0.7433	     0
0.7449	     3	0.7449	     0
0.7466	     1	0.7466	     0
0.7482	     1	0.7482	     0
0.7499	     4	0.7499	     0
0.7516	     0	0.7516	     0
0.7532	     2	0.7532	     1
0.7549	     8	0.7549	     0
0.7565	     5	0.7565	     0
0.7582	     5	0.7582	     0
0.7599	     2	0.7599	     0
0.7615	     3	0.7615	     0
0.7632	     2	0.7632	     0
0.7648	     1	0.7648	     0
0.7665	     0	0.7665	     0
0.7682	     4	0.7682	     0
0.7698	     1	0.7698	     0
0.7715	     1	0.7715	     0
0.7731	     5	0.7731	     0
0.7748	     5	0.7748	     0
0.7765	     2	0.7765	     0
0.7781	     4	0.7781	     0
0.7798	     1	0.7798	     0
0.7814	     3	0.7814	     0
0.7831	     3	0.7831	     0
0.7848	     2	0.7848	     0
0.7864	     2	0.7864	     0
0.7881	     1	0.7881	     0
0.7897	     2	0.7897	     0
0.7914	     1	0.7914	     0
0.7931	     2	0.7931	     0
0.7947	     2	0.7947	     0
0.7964	     1	0.7964	     0
0.7980	     2	0.7980	     0
0.7997	     3	0.7997	     0
0.8014	     4	0.8014	     0
0.8030	     2	0.8030	     0
0.8047	     7	0.8047	     0
0.8063	     2	0.8063	     0
0.8080	     2	0.8080	     0
0.8097	     2	0.8097	     0
0.8113	     4	0.8113	     0
0.8130	     6	0.8130	     0
0.8146	     4	0.8146	     0
0.8163	     1	0.8163	     0
0.8180	     3	0.8180	     0
0.8196	     2	0.8196	     0
0.8213	     2	0.8213	     0
0.8229	     2	0.8229	     0
0.8246	     2	0.8246	     0
0.8263	     3	0.8263	     0
0.8279	     2	0.8279	     0
0.8296	     1	0.8296	     0
0.8313	     1	0.8313	     0
0.8329	     1	0.8329	     0
0.8346	     7	0.8346	     0
0.8362	     4	0.8362	     0
0.8379	     1	0.8379	     0
0.8396	     3	0.8396	     0
0.8412	     4	0.8412	     0
0.8429	     6	0.8429	     0
0.8445	     9	0.8445	     0
0.8462	     1	0.8462	     0
0.8479	     2	0.8479	     0
0.8495	     4	0.8495	     0
0.8512	     6	0.8512	     0
0.8528	     3	0.8528	     0
0.8545	     4	0.8545	     0
0.8562	     6	0.8562	     0
0.8578	     3	0.8578	     0
0.8595	     1	0.8595	     0
0.8611	     4	0.8611	     0
0.8628	     1	0.8628	     0
0.8645	     1	0.8645	     0
0.8661	     4	0.8661	     0
0.8678	     3	0.8678	     0
0.8694	     6	0.8694	     0
