02/02/2016 14:26:28
LT: 37.49

0.0300	  7598	0.3000	     0
0.0397	   869	0.3017	     0
0.0495	    72	0.3033	     0
0.0592	    61	0.3050	     0
0.0689	    76	0.3066	     0
0.0787	    72	0.3083	     0
0.0884	    60	0.3100	     0
0.0982	    76	0.3116	     0
0.1079	    74	0.3133	     0
0.1176	    55	0.3149	     0
0.1274	    61	0.3166	     0
0.1371	    66	0.3183	     0
0.1468	    72	0.3199	     0
0.1566	    69	0.3216	     0
0.1663	    81	0.3232	     0
0.1760	    77	0.3249	     0
0.1858	    67	0.3266	     0
0.1955	    78	0.3282	     0
0.2053	    75	0.3299	     0
0.2150	    82	0.3315	     0
0.2247	    83	0.3332	     0
0.2345	    88	0.3349	     0
0.2442	    90	0.3365	     0
0.2539	    97	0.3382	     0
0.2637	    89	0.3398	     1
0.2734	    82	0.3415	     0
0.2831	    99	0.3432	     0
0.2929	    75	0.3448	     0
0.3026	    97	0.3465	     0
0.3124	    90	0.3481	     0
0.3221	    90	0.3498	     1
0.3318	    92	0.3515	     0
0.3416	   130	0.3531	     0
0.3513	   112	0.3548	     0
0.3610	    91	0.3564	     0
0.3708	   103	0.3581	     0
0.3805	   115	0.3598	     0
0.3902	   122	0.3614	     0
0.4000	   113	0.3631	     0
0.4097	   114	0.3647	     0
0.4195	   145	0.3664	     0
0.4292	   155	0.3681	     0
0.4389	   161	0.3697	     0
0.4487	   171	0.3714	     0
0.4584	   181	0.3730	     0
0.4681	   165	0.3747	     0
0.4779	   156	0.3764	     0
0.4876	   146	0.3780	     0
0.4973	   145	0.3797	     0
0.5071	   156	0.3813	     0
0.5168	   152	0.3830	     0
0.5266	   164	0.3847	     0
0.5363	   142	0.3863	     0
0.5460	   131	0.3880	     0
0.5558	   130	0.3896	     0
0.5655	   127	0.3913	     0
0.5752	   135	0.3930	     0
0.5850	   152	0.3946	     0
0.5947	   140	0.3963	     0
0.6044	   147	0.3979	     0
0.6142	   138	0.3996	     0
0.6239	   133	0.4013	     0
0.6337	   143	0.4029	     0
0.6434	   135	0.4046	     0
0.6531	   122	0.4063	     0
0.6629	   142	0.4079	     0
0.6726	   138	0.4096	     0
0.6823	   159	0.4112	     0
0.6921	   132	0.4129	     0
0.7018	   148	0.4146	     0
0.7115	   131	0.4162	     0
0.7213	   139	0.4179	     0
0.7310	   154	0.4195	     0
0.7408	   158	0.4212	     0
0.7505	   154	0.4229	     0
0.7602	   164	0.4245	     0
0.7700	   156	0.4262	     0
0.7797	   148	0.4278	     0
0.7894	   129	0.4295	     0
0.7992	   148	0.4312	     0
0.8089	   144	0.4328	     0
0.8186	   137	0.4345	     0
0.8284	   155	0.4361	     0
0.8381	   147	0.4378	     0
0.8479	   144	0.4395	     0
0.8576	   153	0.4411	     0
0.8673	   139	0.4428	     0
0.8771	   134	0.4444	     0
0.8868	   141	0.4461	     0
0.8965	   145	0.4478	     0
0.9063	   172	0.4494	     0
0.9160	   141	0.4511	     0
0.9257	   136	0.4527	     0
0.9355	   166	0.4544	     0
0.9452	   156	0.4561	     0
0.9550	   135	0.4577	     0
0.9647	   127	0.4594	     0
0.9744	   148	0.4610	     0
0.9842	   171	0.4627	     0
0.9939	   148	0.4644	     0
1.0036	   166	0.4660	     0
1.0134	   161	0.4677	     0
1.0231	   169	0.4693	     0
1.0328	   167	0.4710	     0
1.0426	   168	0.4727	     0
1.0523	   180	0.4743	     0
1.0621	   144	0.4760	     0
1.0718	   158	0.4776	     0
1.0815	   154	0.4793	     0
1.0913	   164	0.4810	     0
1.1010	   136	0.4826	     0
1.1107	   135	0.4843	     0
1.1205	   164	0.4859	     0
1.1302	   147	0.4876	     0
1.1399	   151	0.4893	     0
1.1497	   151	0.4909	     0
1.1594	   154	0.4926	     0
1.1692	   147	0.4942	     0
1.1789	   144	0.4959	     0
1.1886	   133	0.4976	     0
1.1984	   137	0.4992	     0
1.2081	   153	0.5009	     0
1.2178	   122	0.5025	     0
1.2276	   141	0.5042	     0
1.2373	   151	0.5059	     0
1.2470	   159	0.5075	     0
1.2568	   166	0.5092	     1
1.2665	   109	0.5108	     0
1.2763	   145	0.5125	     0
1.2860	   137	0.5142	     0
1.2957	   149	0.5158	     0
1.3055	   131	0.5175	     0
1.3152	   138	0.5191	     0
1.3249	   136	0.5208	     0
1.3347	   155	0.5225	     0
1.3444	   121	0.5241	     0
1.3541	   133	0.5258	     0
1.3639	   123	0.5274	     0
1.3736	   121	0.5291	     0
1.3833	   126	0.5308	     0
1.3931	   132	0.5324	     0
1.4028	   121	0.5341	     0
1.4126	   114	0.5357	     0
1.4223	   110	0.5374	     0
1.4320	   114	0.5391	     0
1.4418	   127	0.5407	     0
1.4515	   116	0.5424	     0
1.4612	   115	0.5440	     0
1.4710	   121	0.5457	     0
1.4807	   105	0.5474	     0
1.4904	   112	0.5490	     0
1.5002	   106	0.5507	     0
1.5099	   117	0.5523	     0
1.5197	   119	0.5540	     0
1.5294	   121	0.5557	     0
1.5391	   128	0.5573	     0
1.5489	   120	0.5590	     0
1.5586	   110	0.5606	     0
1.5683	   124	0.5623	     0
1.5781	   115	0.5640	     0
1.5878	   128	0.5656	     0
1.5975	   113	0.5673	     0
1.6073	   103	0.5689	     0
1.6170	   136	0.5706	     0
1.6268	   105	0.5723	     0
