Force-Distance Curve
Date and Time:  2016-04-25   12.46.59

Up data,Down data
0.29883137,0.29628541
0.29501243,0.29755839
0.29246647,0.29501243
0.29373945,0.30137733
0.29628541,0.29501243
0.29373945,0.29755839
0.29883137,0.29628541
0.30010435,0.29628541
0.29246647,0.29501243
0.29373945,0.29628541
0.29883137,0.29501243
0.29628541,0.29501243
0.30137733,0.29373945
0.29755839,0.30137733
0.29628541,0.30010435
0.29628541,0.29755839
0.29755839,0.29883137
0.29373945,0.29755839
0.30010435,0.30137733
0.29373945,0.29883137
0.29373945,0.30137733
0.29628541,0.29628541
0.30137733,0.29501243
0.29501243,0.29755839
0.30137733,0.30137733
0.29373945,0.29755839
0.29755839,0.29501243
0.29628541,0.29755839
0.29628541,0.29501243
0.29628541,0.29755839
0.29628541,0.29628541
0.29246647,0.29883137
0.29628541,0.30265031
0.29755839,0.29628541
0.29628541,0.30137733
0.29755839,0.29883137
0.29755839,0.29501243
0.29373945,0.30137733
0.30010435,0.30137733
0.29373945,0.29501243
0.29501243,0.29628541
0.29246647,0.29755839
0.29755839,0.29755839
0.29883137,0.29501243
0.29755839,0.29755839
0.29501243,0.29628541
0.29373945,0.29373945
0.29246647,0.29883137
0.29628541,0.29501243
0.29628541,0.29883137
0.29628541,0.30010435
0.29628541,0.30010435
0.29246647,0.30010435
0.29119349,0.29628541
0.29373945,0.30010435
0.30010435,0.30265031
0.30010435,0.29883137
0.29755839,0.30010435
0.29119349,0.29883137
0.29883137,0.29755839
0.29628541,0.29501243
0.29628541,0.30265031
0.29501243,0.29628541
0.29501243,0.30265031
0.29883137,0.29755839
0.29628541,0.29883137
0.29628541,0.29883137
0.29246647,0.29883137
0.29501243,0.29755839
0.29501243,0.29755839
0.29373945,0.29628541
0.29501243,0.29628541
0.29373945,0.30137733
0.29883137,0.29755839
0.29883137,0.30010435
0.29501243,0.29501243
0.29246647,0.29883137
0.29883137,0.30137733
0.29755839,0.29755839
0.29373945,0.30265031
0.29501243,0.29883137
0.29501243,0.29628541
0.29755839,0.30265031
0.29628541,0.29628541
0.29373945,0.30137733
0.29246647,0.30010435
0.29246647,0.29883137
0.29246647,0.30137733
0.29246647,0.29628541
0.29755839,0.30010435
0.29883137,0.30010435
0.29501243,0.29628541
0.29246647,0.29883137
0.29246647,0.29628541
0.30010435,0.29628541
0.29501243,0.29755839
0.29373945,0.29501243
0.30010435,0.29501243
0.29628541,0.29501243
0.29755839,0.29501243
0.29373945,0.29628541
0.29501243,0.29501243
0.29883137,0.29755839
0.29883137,0.29755839
0.29883137,0.29628541
0.29628541,0.30010435
0.29628541,0.29628541
0.29373945,0.29628541
0.29628541,0.29628541
0.29755839,0.29755839
0.30010435,0.30137733
0.29755839,0.29373945
0.29883137,0.29755839
0.29628541,0.30137733
0.30010435,0.29628541
0.29628541,0.29628541
0.30010435,0.30010435
0.30010435,0.30010435
0.30010435,0.29628541
0.30010435,0.29501243
0.30010435,0.29755839
0.29628541,0.29501243
0.29628541,0.29883137
0.29501243,0.29755839
0.29755839,0.29755839
0.29373945,0.29628541
0.29628541,0.29628541
0.29628541,0.29755839
0.29883137,0.29501243
0.29501243,0.29628541
0.30010435,0.29755839
0.29628541,0.29755839
0.29755839,0.30137733
0.29755839,0.29373945
0.30137733,0.30010435
0.29628541,0.29755839
0.29373945,0.29373945
0.30010435,0.29755839
0.29628541,0.29373945
0.29373945,0.29755839
0.29755839,0.29501243
0.29755839,0.29755839
0.29755839,0.29373945
0.29373945,0.29755839
0.29755839,0.29373945
0.29755839,0.30010435
0.30010435,0.29373945
0.30137733,0.29755839
0.29883137,0.29628541
0.29883137,0.29373945
0.29628541,0.30137733
0.30010435,0.30010435
0.29628541,0.30137733
0.29755839,0.30137733
0.29755839,0.29501243
0.29628541,0.29755839
0.29501243,0.29883137
0.30010435,0.29628541
0.29628541,0.30010435
0.29755839,0.29628541
0.29628541,0.29755839
0.29501243,0.30137733
0.30010435,0.29755839
0.29628541,0.30137733
0.29755839,0.29628541
0.29373945,0.29628541
0.30137733,0.29755839
0.30137733,0.29628541
0.29246647,0.30137733
0.29501243,0.29628541
0.29628541,0.29373945
0.29755839,0.29883137
0.29501243,0.30010435
0.29755839,0.29373945
0.30137733,0.29755839
0.29501243,0.29373945
0.30010435,0.30137733
0.29373945,0.29755839
0.29628541,0.29628541
0.29501243,0.29628541
0.29755839,0.29628541
0.29501243,0.29628541
0.30137733,0.29373945
0.29755839,0.30010435
0.29755839,0.30010435
0.29501243,0.29246647
0.29501243,0.30010435
0.29755839,0.29883137
0.30137733,0.29755839
0.29755839,0.29883137
0.29883137,0.30137733
0.29628541,0.29883137
0.30137733,0.29628541
0.29883137,0.29755839
0.29755839,0.30010435
0.30137733,0.29628541
0.30137733,0.29628541
0.30010435,0.30010435
0.29628541,0.29501243
0.29628541,0.29883137
0.29755839,0.29883137
0.29373945,0.29246647
0.29755839,0.29628541
0.29628541,0.29628541
0.29501243,0.29628541
0.30010435,0.29628541
0.30137733,0.30010435
0.29628541,0.30010435
0.29373945,0.29628541
0.30137733,0.29755839
0.30137733,0.30010435
0.29883137,0.29883137
0.29755839,0.29755839
0.30010435,0.29628541
0.30010435,0.30010435
0.29628541,0.29755839
0.30010435,0.29628541
0.29628541,0.29373945
0.29755839,0.29373945
0.29246647,0.29501243
0.29501243,0.29628541
0.29755839,0.29373945
0.29373945,0.29628541
0.29883137,0.29373945
0.29755839,0.29628541
0.29628541,0.29755839
0.30010435,0.29628541
0.29628541,0.29755839
0.29628541,0.30010435
0.29628541,0.29755839
0.29755839,0.29628541
0.30010435,0.29628541
0.29755839,0.29501243
0.29755839,0.29883137
0.30137733,0.29373945
0.30137733,0.29373945
0.29883137,0.29246647
0.29501243,0.29883137
0.29883137,0.29246647
0.30137733,0.29373945
0.30010435,0.29628541
0.29755839,0.29628541
0.30137733,0.29883137
0.30137733,0.29755839
0.29628541,0.29373945
0.29501243,0.29883137
0.29755839,0.29628541
0.29883137,0.29628541
0.30137733,0.30010435
0.29628541,0.29373945
0.29755839,0.29501243
0.29628541,0.29501243
0.29373945,0.29755839
0.30010435,0.30010435
0.30010435,0.29501243
0.29883137,0.29883137
0.29501243,0.29755839
0.29755839,0.29628541
0.29373945,0.29755839
0.29628541,0.29373945
0.29628541,0.29883137
0.29755839,0.29628541
0.29373945,0.30010435
0.29755839,0.29373945
0.29628541,0.29755839
0.29755839,0.30010435
0.29628541,0.30137733
0.29373945,0.29628541
0.29628541,0.29501243
0.29755839,0.30010435
0.29501243,0.29628541
0.29755839,0.29246647
0.29373945,0.29628541
0.29628541,0.29373945
0.29501243,0.29628541
0.29373945,0.29501243
0.29373945,0.29628541
0.29246647,0.29883137
0.29883137,0.29755839
0.29628541,0.29246647
0.29628541,0.29628541
0.29628541,0.29501243
0.29628541,0.29246647
0.29628541,0.29755839
0.29883137,0.29628541
0.29246647,0.29883137
0.29373945,0.29628541
0.29883137,0.29501243
0.29501243,0.29501243
0.29628541,0.29755839
0.29628541,0.29501243
0.29628541,0.29883137
0.29628541,0.29755839
0.29373945,0.29246647
0.29501243,0.29628541
0.30137733,0.29246647
0.29628541,0.29755839
0.30010435,0.29373945
0.29755839,0.29628541
0.29373945,0.30010435
0.29373945,0.29883137
0.29246647,0.29373945
0.29373945,0.29246647
0.29883137,0.29373945
0.29628541,0.29373945
0.29373945,0.29373945
0.29373945,0.29755839
0.29755839,0.29501243
0.29883137,0.29628541
0.30010435,0.29628541
0.29628541,0.29628541
0.29628541,0.29501243
0.29755839,0.30010435
0.29628541,0.29883137
0.29501243,0.29755839
0.30010435,0.29755839
0.29628541,0.29373945
0.30010435,0.29628541
0.29628541,0.29755839
0.30010435,0.30137733
0.30010435,0.30010435
0.30010435,0.29501243
0.29501243,0.30137733
0.30137733,0.29628541
0.29246647,0.30137733


User Comment:
