Force-Distance Curve
Date and Time:  2016-04-25   13.03.11

Up data,Down data
0.29246647,0.28355561
0.28992051,0.28992051
0.28992051,0.28228263
0.28992051,0.28355561
0.28992051,0.28355561
0.28610157,0.28355561
0.29246647,0.28355561
0.28610157,0.28737455
0.28864753,0.28355561
0.28864753,0.28737455
0.28610157,0.28228263
0.28482859,0.28228263
0.29119349,0.28610157
0.28737455,0.28228263
0.28864753,0.28610157
0.28737455,0.28355561
0.28482859,0.28864753
0.28864753,0.28992051
0.29119349,0.28355561
0.28737455,0.28482859
0.28737455,0.28482859
0.29119349,0.28355561
0.29119349,0.28610157
0.28992051,0.28864753
0.28737455,0.28864753
0.28864753,0.28992051
0.28864753,0.28610157
0.28737455,0.28228263
0.29246647,0.28610157
0.28737455,0.28610157
0.28737455,0.28864753
0.28864753,0.28100965
0.28864753,0.28355561
0.28482859,0.28864753
0.28864753,0.28355561
0.28864753,0.28482859
0.28482859,0.28610157
0.28992051,0.28992051
0.28482859,0.28610157
0.28610157,0.28737455
0.28737455,0.28228263
0.28482859,0.28610157
0.28737455,0.28992051
0.28737455,0.28355561
0.28737455,0.28737455
0.28864753,0.28737455
0.28864753,0.28355561
0.28737455,0.28482859
0.28864753,0.28482859
0.28482859,0.28610157
0.28482859,0.28482859
0.28737455,0.28482859
0.28737455,0.28482859
0.29119349,0.28355561
0.29119349,0.28355561
0.29119349,0.28355561
0.28864753,0.28610157
0.29119349,0.28610157
0.28864753,0.28482859
0.28864753,0.28610157
0.28482859,0.28864753
0.28737455,0.28482859
0.28737455,0.28228263
0.28864753,0.28228263
0.28737455,0.28482859
0.28610157,0.28228263
0.29119349,0.28610157
0.29119349,0.28228263
0.28482859,0.28482859
0.29119349,0.28482859
0.28482859,0.28100965
0.29119349,0.28864753
0.28864753,0.28737455
0.28864753,0.28355561
0.28864753,0.28610157
0.28992051,0.28100965
0.28482859,0.28355561
0.28992051,0.28355561
0.28737455,0.28355561
0.28610157,0.28992051
0.28610157,0.28482859
0.29246647,0.28864753
0.28737455,0.28864753
0.28864753,0.28610157
0.29119349,0.28610157
0.28864753,0.28355561
0.29246647,0.28864753
0.29246647,0.28482859
0.29246647,0.28610157
0.28992051,0.28737455
0.28610157,0.28482859
0.29246647,0.28482859
0.29373945,0.28737455
0.29119349,0.28864753
0.29119349,0.28228263
0.28864753,0.28482859
0.28737455,0.28228263
0.28737455,0.28482859
0.29246647,0.28482859
0.29246647,0.28610157
0.28992051,0.28610157
0.29246647,0.28482859
0.28864753,0.28228263
0.28610157,0.28100965
0.28864753,0.28482859
0.28992051,0.28610157
0.29119349,0.28610157
0.28992051,0.28737455
0.29119349,0.28355561
0.29246647,0.28482859
0.28864753,0.28482859
0.28864753,0.28482859
0.28864753,0.28737455
0.28992051,0.28482859
0.28482859,0.28482859
0.29246647,0.28355561
0.28992051,0.28100965
0.28992051,0.28355561
0.28610157,0.27973667
0.28992051,0.28355561
0.28864753,0.28355561
0.28992051,0.28482859
0.29246647,0.28482859
0.28610157,0.28355561
0.28864753,0.28355561
0.28864753,0.28482859
0.29119349,0.28864753
0.29246647,0.28610157
0.29119349,0.28482859
0.29246647,0.28482859
0.28610157,0.28610157
0.29119349,0.28355561
0.28992051,0.28864753
0.28737455,0.28482859
0.28864753,0.28482859
0.28610157,0.28482859
0.28610157,0.28610157
0.28864753,0.28737455
0.28864753,0.28228263
0.28482859,0.28610157
0.28864753,0.28355561
0.28864753,0.28100965
0.28992051,0.28482859
0.28482859,0.28610157
0.28737455,0.28610157
0.28992051,0.28737455
0.28864753,0.28482859
0.28737455,0.28610157
0.28610157,0.28228263
0.28992051,0.28610157
0.28864753,0.28482859
0.29119349,0.28228263
0.29246647,0.28864753
0.28992051,0.28482859
0.28610157,0.28482859
0.28482859,0.28864753
0.29119349,0.28864753
0.28864753,0.28228263
0.29119349,0.28228263
0.28482859,0.28864753
0.28737455,0.28482859
0.28992051,0.28482859
0.28864753,0.28100965
0.29246647,0.28482859
0.29373945,0.28355561
0.28992051,0.28355561
0.29373945,0.28100965
0.29373945,0.28482859
0.28610157,0.28482859
0.29246647,0.28864753
0.28864753,0.28100965
0.28737455,0.28100965
0.29119349,0.28355561
0.29373945,0.28482859
0.28864753,0.28100965
0.29119349,0.28482859
0.28992051,0.28355561
0.28610157,0.28482859
0.29373945,0.28228263
0.28737455,0.28355561
0.28992051,0.28100965
0.28992051,0.28228263
0.28992051,0.28100965
0.28610157,0.28610157
0.28992051,0.28737455
0.28864753,0.28482859
0.29246647,0.28228263
0.28737455,0.28737455
0.29119349,0.28355561
0.28992051,0.28864753
0.28737455,0.28482859
0.28864753,0.28100965
0.28610157,0.28482859
0.28610157,0.28482859
0.29119349,0.28482859
0.29246647,0.28100965
0.28864753,0.28737455
0.28864753,0.28482859
0.28610157,0.28737455
0.28482859,0.28482859
0.29119349,0.28100965
0.28864753,0.28228263
0.28864753,0.28228263
0.29119349,0.28610157
0.28864753,0.28355561
0.28864753,0.28610157
0.28737455,0.28610157
0.28737455,0.27973667
0.29119349,0.28737455
0.28737455,0.27973667
0.28864753,0.27973667
0.28864753,0.28355561
0.28610157,0.28228263
0.28737455,0.28610157
0.28737455,0.28610157
0.28864753,0.28100965
0.28992051,0.28100965
0.29119349,0.28100965
0.28864753,0.28482859
0.28992051,0.28737455
0.28992051,0.28355561
0.28610157,0.28610157
0.29119349,0.28355561
0.28864753,0.28355561
0.28864753,0.28482859
0.28737455,0.28355561


User Comment:
