Force-Distance Curve
Date and Time:  2016-04-25   13.05.51

Up data,Down data
0.28355561,0.28228263
0.28355561,0.28100965
0.28100965,0.28355561
0.27846369,0.28355561
0.28355561,0.28100965
0.27719071,0.27973667
0.27973667,0.28228263
0.27719071,0.27973667
0.28482859,0.28482859
0.28482859,0.28228263
0.28100965,0.28100965
0.28100965,0.28100965
0.28228263,0.27719071
0.28100965,0.27719071
0.27846369,0.27846369
0.28610157,0.27973667
0.28100965,0.28100965
0.28355561,0.27846369
0.28100965,0.27846369
0.27719071,0.28482859
0.27719071,0.28100965
0.28228263,0.28100965
0.28100965,0.27719071
0.27973667,0.28100965
0.28100965,0.28228263
0.28610157,0.28482859
0.27846369,0.28100965
0.28482859,0.28482859
0.27973667,0.28482859
0.27973667,0.27846369
0.27846369,0.28100965
0.28100965,0.27719071
0.27846369,0.27719071
0.28228263,0.27719071
0.28355561,0.28355561
0.28355561,0.28100965
0.28228263,0.27846369
0.28610157,0.27719071
0.28482859,0.28355561
0.28610157,0.27846369
0.28355561,0.28355561
0.28100965,0.28355561
0.27973667,0.27973667
0.28355561,0.27591773
0.28482859,0.27973667
0.28355561,0.28355561
0.27973667,0.28355561
0.28610157,0.27973667
0.27973667,0.27973667
0.28355561,0.27973667
0.27973667,0.28228263
0.28355561,0.28228263
0.28355561,0.27973667
0.28355561,0.28228263
0.27973667,0.28100965
0.28100965,0.27973667
0.28355561,0.27973667
0.27973667,0.27973667
0.28355561,0.27719071
0.27846369,0.28100965
0.27846369,0.27591773
0.28482859,0.27591773
0.28228263,0.28228263
0.28355561,0.28228263
0.27846369,0.27846369
0.28100965,0.28100965
0.27719071,0.27719071
0.28100965,0.27719071
0.27719071,0.27464475
0.28228263,0.27337177
0.28482859,0.28228263
0.28482859,0.27973667
0.28482859,0.27973667
0.28228263,0.27846369
0.28355561,0.27846369
0.28228263,0.27591773
0.27719071,0.28100965
0.28100965,0.27719071
0.27846369,0.27719071
0.28482859,0.27846369


User Comment:
